43.0,45.0,18.0,3.0,4.0,1.0,5.0,1.0,8.0,0.5,2.0,6.0,2.0,3.0,1.0,5.0,0.5,1.0,13.0,2.0,1.0,2.0,0.5,1.0,0.5,0.5,1.0,2.0,3.0,1.0,0.5,1.0,1.0,0.5,7.0,1.0,1.0,1.0,2.0,0.5,4.0,1.0,1.0,5.0,2.0,0.5,2.0,1.0,1.0,2.0,5.0,11.0,0.5,1.0,2.0,2.0,1.0,1.0,0.5,3.0,1.0,8.0,1.0,0.5,10.0,2.0,3.0,4.0,0.5,6.0,4.0,0.5,1.0,4.0,8.0,6.0,2.0,1.0,0.5,1.0,0.5,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,7.0,7.0,3.0,9.0,4.0,0.5,1.0,4.0,0.5,1.0,2.0,1.0,11.0,0.5,3.0,1.0,5.0,8.0,2.0,3.0,14.0,0.5,1.0,166.0,50.0,7.0,4.0,6.0,17.0,5.0,1.0,2.0,2.0,1.0,1.0,7.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,39.0,36.0,5.0,87.0,11.0,5.0,0.5,4.0,24.0,61.0,10.0,18.0,17.0,9.0,29.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.0,33.0,18.0,77.0,9.0,0.5,15.0,14.0,7.0,16.0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.0,17.0,8.0,29.0,0.5,1.0,1.0,20.0,4.0,6.0,27.0,9.0,3.0,31.0,16.0,0.5,7.0,2.0,27.0,3.0,1.0,1.0,37.0,16.0,13.0,9.0,12.0,1.0,2.0,5.0,5.0,6.0,17.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.0,112.0,0.5,0.5,3.0,56.0,1.0,56.0,18.0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.0,8.0,4.0,3.0,0.5,8.0,17.0,5.0,5.0,9.0,5.0,10.0,7.0,8.0,6.0,3.0,14.0,4.0,0.5,5.0,2.0,1.0,1.0,1.0,2.0,0.5,5.0,0.5,0.5,1.0,0.5,3.0,0.5,2.0,0.5,0.5,1.0,0.5,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,2.0,0.5,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,1.0,0.5,3.0,0.5,1.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,0.5,0.5,4.0,0.5,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.5,2.0,1.0,0.5,2.0,0.5,1.0,0.5,1.0,3.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,3.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,3.0,1.0,1.0,7.0,0.5,4.0,2.0,0.5,1.0,2.0,0.5,5.0,1.0,0.5,18.0,1.0,0.5,0.5,3.0,3.0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.0,44.0,90.0,6.0,6.0,2.0,2.0,1.0,0.5,1.0,3.0,0.5,3.0,0.5,7.0,13.0,0.5,5.0,0.5,8.0,2.0,3.0,9.0,6.0,2.0,1.0,22.0,11.0,13.0,7.0,34.0,2.0,6.0,2.0,3.0,19.0,7.0,0.5,0.5,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.0,28.0,3.0,5.0,0.5,25.0,11.0,2.0,12.0,3.0,18.0,7.0,1.0,1.0,3.0,0.5,4.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,0.5,2.0,1.0,0.5,3.0,0.5,1.0,1.0,0.5,0.5,1.0,0.5,2.0,1.0,0.5,1.0,2.0,0.5,3.0,0.5,2.0,1.0,0.5,1.0,0.5,0.5,2.0,1.0,1.0,1.0,0.5,2.0,3.0,1.0,1.0,1.0,1.0,3.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.5,1.0,2.0,5.0,0.5,1.0,4.0,0.5,0.5,1.0,0.5,0.5,2.0,8.0,4.0,2.0,1.0,1.0,5.0,2.0,3.0,1.0,0.5,2.0,5.0,2.0,0.5,3.0,1.0,5.0,1.0,0.5,2.0,2.0,2.0,31.0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,3.0,4.0,7.0,5.0,3.0,43.0,2.0,2.0,9.0,8.0,12.0,41.0,21.0,4.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,3.0,7.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,2.0,7.0,12.0,3.0,4.0,1.0,2.0,1.0,48.0,5.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,9.0,5.0,5.0,3.0,2.0,1.0,1.0,6.0,0.5,4.0,12.0,2.0,1.0,1.0,10.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,2.0,10.0,9.0,6.0,9.0,3.0,2.0,3.0,9.0,10.0,2.0,9.0,9.0,0.5,3.0,1.0,8.0,17.0,84.0,2.0,17.0,1.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,8.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,2.0,15.0,2.0,1.0,1.0,4.0,1.0,4.0,8.0,7.0,5.0,1.0,2.0,7.0,4.0,4.0,4.0,0.5,1.0,1.0,1.0,0.5,1.0,9.0,9.0,10.0,10.0,3.0,0.5,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.0,9.0,1.0,11.0,3.0,2.0,5.0,0.5,4.0,7.0,2.0,20.0,5.0,4.0,0.5,7.0,7.0,10.0,3.0,1.0,34.0,0.5,0.5,0.5,8.0,2.0,2.0,6.0,7.0,0.5,1.0,0.5,2.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,2.0,0.5,0.5,1.0,2.0,0.5,1.0,0.5,0.5,0.5,2.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,2.0,1.0,1.0,2.0,2.0,3.0,0.5,0.5,0.5,0.5,1.0,3.0,3.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,2.0,0.5,3.0,1.0,0.5,0.5,0.5,1.0,2.0,0.5,1.0,0.5,0.5,1.0,1.0,0.5,0.5,4.0,3.0,0.5,0.5,4.0,2.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,1.0,2.0,2.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,0.5,1.0,11.0,2.0,1.0,4.0,1.0,8.0,2.0,3.0,25.0,2.0,25.0,4.0,2.0,2.0,3.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.0,7.0,35.0,39.0,23.0,10.0,1.0,1.0,4.0,0.5,1.0,1.0,3.0,0.5,1.0,1.0,1.0,1.0,3.0,2.0,1.0,7.0,0.5,0.5,2.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,5.0,0.5,0.5,1.0,0.5,1.0,0.5,1.0,1.0,2.0,1.0,2.0,1.0,5.0,0.5,4.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,3.0,1.0,1.0,7.0,0.5,0.5,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,0.5,3.0,0.5,5.0,3.0,2.0,2.0,0.5,0.5,1.0,3.0,0.5,1.0,1.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,6.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,0.5,2.0,3.0,1.0,14.0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
