dolphin_id,sight_date,lat,lon
123,11/19/98,34.691830,-76.694500
123,11/24/98,34.725330,-76.668830
123,12/27/98,34.712330,-76.716500
123,1/6/99,34.676070,-76.669220
123,2/5/99,34.669500,-76.610830
123,3/11/99,34.697830,-76.672500
123,5/29/99,35.743670,-75.505000
123,5/31/99,35.788170,-75.572670
123,6/8/99,35.771120,-75.540270
123,6/16/99,35.851070,-75.610900
123,6/18/99,35.804520,-75.586330
123,6/21/99,35.845220,-75.607200
123,7/8/99,35.773230,-75.574570
123,7/8/99,35.852920,-75.611680
123,7/21/99,35.854080,-75.613100
123,8/5/99,35.862430,-75.616980
123,9/18/99,35.786450,-75.568780
123,11/9/99,34.692670,-76.693330
123,1/28/00,34.678170,-76.650330
123,3/3/00,34.623670,-76.545000
123,6/2/00,35.773280,-75.540820
123,6/7/00,35.879620,-75.624400
123,6/19/00,35.791250,-75.561600
123,6/23/00,35.812120,-75.612550
123,7/16/00,35.921380,-75.650980
123,7/19/00,35.835080,-75.603450
123,8/2/00,35.811580,-75.590520
123,8/5/00,35.833320,-75.601280
123,8/10/00,35.842070,-75.607570
123,11/8/00,34.769830,-76.683000
123,12/21/00,34.676070,-76.669220
123,1/9/01,34.673470,-76.629920
123,1/24/01,34.673470,-76.629920
123,1/26/01,34.625500,-76.557170
123,1/26/01,34.625830,-76.542730
123,3/1/01,34.617670,-76.541670
123,3/9/01,34.683500,-76.603670
123,11/8/01,34.729830,-76.692670
123,12/12/01,34.656000,-76.569830
123,1/28/02,34.706000,-76.684000
123,2/8/02,34.643830,-76.560170
123,2/25/02,34.674670,-76.655330
123,3/14/02,34.622770,-76.550270
123,3/23/02,34.625830,-76.542730
124,3/29/94,34.724700,-76.666070
124,4/5/94,34.665330,-76.596330
124,11/8/94,34.665330,-76.596330
124,11/20/94,34.665330,-76.596330
124,1/17/95,34.665330,-76.596330
124,10/4/95,34.628130,-76.555480
124,1/22/96,34.653120,-76.572430
124,3/30/96,34.665330,-76.596330
124,4/7/96,34.710420,-76.639170
124,4/25/96,34.665330,-76.596330
124,10/18/96,34.676000,-76.641330
124,10/22/96,34.625830,-76.542730
124,10/25/96,34.676070,-76.669220
124,10/31/96,34.685330,-76.662500
124,2/16/97,34.673470,-76.629920
124,3/22/97,34.626000,-76.541170
124,3/27/97,34.625830,-76.542730
124,7/20/97,35.858056,-75.613056
124,8/6/97,35.874722,-75.623056
124,10/13/97,34.763670,-76.677670
124,10/23/97,34.673470,-76.629920
124,11/2/97,34.716670,-76.692450
124,12/5/97,34.704330,-76.680500
124,12/17/97,34.675670,-76.638330
124,2/13/98,34.704670,-76.680000
124,2/27/98,34.646000,-76.555170
124,4/2/98,34.619330,-76.536830
124,6/25/98,35.861170,-75.616370
124,6/28/98,35.887970,-75.629430
124,7/1/98,35.777780,-75.577000
124,7/6/98,35.833130,-75.601370
124,7/8/98,35.885630,-75.627480
124,7/9/98,35.837550,-75.609580
124,7/12/98,35.826500,-75.592000
124,8/25/98,35.761980,-75.589730
124,9/1/98,35.859080,-75.615730
124,9/2/98,35.889430,-75.626030
124,10/7/98,34.681000,-76.609500
124,11/2/98,34.770270,-76.685820
124,1/6/99,34.676070,-76.669220
124,2/5/99,34.669500,-76.610830
124,3/24/99,34.634330,-76.523000
124,4/1/99,34.640000,-76.515830
124,5/21/99,34.730380,-76.694580
124,8/5/99,35.865270,-75.617800
124,10/11/99,34.691500,-76.697330
124,11/9/99,34.692670,-76.693330
124,11/19/99,34.704220,-76.683550
124,2/16/00,34.637830,-76.550500
124,2/25/00,34.651170,-76.560830
124,3/3/00,34.623670,-76.545000
124,7/16/00,35.879580,-75.624900
124,7/16/00,35.921380,-75.650980
124,8/1/00,35.827920,-75.599430
124,10/26/00,34.770270,-76.685820
124,12/21/00,34.676070,-76.669220
124,1/9/01,34.673470,-76.629920
124,1/24/01,34.673470,-76.629920
124,1/26/01,34.625500,-76.557170
124,1/26/01,34.625830,-76.542730
124,3/1/01,34.617670,-76.541670
124,3/9/01,34.683500,-76.603670
124,11/28/01,34.666330,-76.599500
124,12/13/01,34.626000,-76.548500
124,12/24/01,34.727000,-76.668000
124,1/8/02,34.724700,-76.666070
124,2/8/02,34.643830,-76.560170
124,3/23/02,34.625830,-76.542730
124,4/11/02,34.625830,-76.542730
124,10/5/02,34.669000,-76.599000
124,11/5/02,34.644170,-76.549500
124,11/21/02,34.732000,-76.673000
124,12/19/02,34.653120,-76.572430
124,1/10/03,34.727330,-76.686170
124,2/6/03,34.614000,-76.554830
124,2/24/03,34.728670,-76.669170
124,3/4/03,34.722280,-76.800600
124,10/9/03,34.625830,-76.542730
124,10/23/03,34.646500,-76.553170
124,12/29/03,34.719830,-76.671000
124,2/13/04,34.653120,-76.572430
124,2/25/04,34.728330,-76.668830
124,4/16/04,34.617000,-76.547000
124,1/3/05,34.722000,-76.668670
124,1/6/05,34.741500,-76.669670
124,1/27/05,34.611830,-76.554830
124,2/15/05,34.721500,-76.691000
124,2/20/05,34.716670,-76.692450
124,4/29/05,34.660830,-76.588830
124,12/1/05,34.724700,-76.666070
124,2/10/06,34.672170,-76.639830
124,3/28/06,34.730500,-76.670830
124,4/21/06,34.688330,-76.556720
124,8/10/06,35.875430,-75.622630
124,8/11/06,35.857770,-75.615140
124,10/20/06,34.691830,-76.644000
124,11/2/06,34.656000,-76.577830
124,11/10/06,34.740000,-76.670500
124,11/17/06,34.714330,-76.694830
124,10/7/07,35.876400,-75.621820
124,10/13/07,35.797570,-75.581280
124,10/23/07,34.736000,-76.679000
124,12/25/07,34.728000,-76.669830
124,12/31/07,34.721670,-76.669830
124,4/17/08,34.715670,-76.693670
124,6/17/08,35.867170,-75.619300
124,6/23/08,35.832270,-75.592220
124,6/24/08,35.779070,-75.576070
124,6/25/08,35.888130,-75.629500
124,7/3/08,35.823000,-75.596970
124,7/17/08,35.881650,-75.625920
124,7/18/08,35.817780,-75.593930
124,7/21/08,35.849500,-75.610270
124,7/26/08,35.820700,-75.595570
124,7/26/08,35.924620,-75.624930
124,7/30/08,35.849370,-75.611300
124,8/6/08,35.822770,-75.600000
124,8/14/08,35.792280,-75.575970
124,8/23/08,35.941760,-75.687050
124,10/31/08,34.695670,-76.673670
124,9/26/09,35.815380,-75.592820
124,10/23/09,34.733330,-76.688670
124,1/14/10,34.719500,-76.688670
124,2/1/10,34.687830,-76.690500
124,2/21/10,34.679000,-76.654670
124,6/23/10,35.791150,-75.562130
124,10/21/10,34.659330,-76.586830
124,11/1/10,34.652830,-76.569830
124,8/12/11,35.817750,-75.593770
124,8/12/11,35.856290,-75.614040
124,8/14/11,35.789710,-75.573100
124,8/23/11,35.823080,-75.596910
124,3/21/12,34.680880,-76.524360
124,6/15/12,35.791520,-75.574480
124,6/22/12,35.878510,-75.623340
124,6/28/12,35.794670,-75.578160
124,7/22/12,35.771570,-75.573390
124,10/23/12,34.685830,-76.567670
124,7/24/13,35.866420,-75.617950
124,7/25/13,35.763740,-75.589180
124,7/26/13,35.811190,-75.590100
124,8/11/13,35.794880,-75.578100
125,4/23/90,34.716330,-76.668700
125,12/7/90,34.653120,-76.572430
125,2/7/96,34.673470,-76.629920
125,3/22/97,34.626000,-76.541170
125,7/28/97,35.869167,-75.619444
125,8/9/97,35.813889,-75.592500
125,6/5/98,35.768330,-75.583330
125,6/6/98,35.770000,-75.550000
125,7/8/98,35.797780,-75.581720
125,7/9/98,35.837550,-75.609580
125,9/25/98,35.826780,-75.599570
125,1/6/99,34.676070,-76.669220
125,5/28/99,35.769080,-75.516020
125,5/29/99,35.743670,-75.505000
125,6/10/99,35.870080,-75.620620
125,6/17/99,35.816180,-75.594970
125,6/24/99,35.818570,-75.598080
125,6/25/99,35.782030,-75.574450
125,6/29/99,35.883150,-75.625800
125,7/5/99,35.773170,-75.571650
125,7/13/99,35.856170,-75.614320
125,7/21/99,35.854080,-75.613100
125,7/22/99,35.844100,-75.607920
125,7/23/99,35.833870,-75.612950
125,8/5/99,35.862430,-75.616980
125,8/5/99,35.895430,-75.635130
125,8/6/99,35.872170,-75.621130
125,8/7/99,35.852770,-75.611570
125,8/16/99,35.936680,-75.645230
125,5/24/00,35.791970,-75.575100
125,6/7/00,35.879620,-75.624400
125,6/8/00,35.903530,-75.635980
125,6/21/00,35.875050,-75.622950
125,6/27/00,35.909220,-75.632950
125,12/19/00,34.653120,-76.572430
125,3/1/01,34.617670,-76.541670
125,10/24/01,34.716180,-76.546230
125,3/23/02,34.625830,-76.542730
125,6/22/03,35.204210,-75.720610
125,10/9/03,34.653120,-76.572430
125,4/7/05,34.623330,-76.536170
125,2/2/06,34.659500,-76.596330
125,4/6/06,34.658890,-76.576810
125,7/8/06,35.813970,-75.594620
125,11/15/06,34.754830,-76.687170
125,3/13/07,34.714120,-76.697250
125,3/23/07,34.667000,-76.646000
125,1/27/08,34.685170,-76.663670
125,10/29/09,34.653330,-76.571330
125,11/3/09,34.662330,-76.598170
125,7/15/10,35.856290,-75.613700
125,8/11/10,35.845180,-75.607650
125,3/19/12,34.653830,-76.576830
125,3/21/12,34.680880,-76.524360
125,12/15/12,34.648000,-76.555000
126,12/7/90,34.653120,-76.572430
126,10/22/92,34.665330,-76.596330
126,11/24/92,34.665330,-76.596330
126,4/3/93,34.716330,-76.668700
126,12/13/95,34.653120,-76.572430
126,1/17/96,34.665330,-76.596330
126,1/25/96,34.665330,-76.596330
126,2/7/96,34.673470,-76.629920
126,3/5/97,34.710000,-76.688500
126,7/15/97,35.860278,-75.633333
126,1/3/98,34.685670,-76.665670
126,3/23/98,34.688200,-76.600730
126,6/23/98,35.870170,-75.620080
126,7/5/98,35.813980,-75.592620
126,7/7/98,35.825930,-75.597820
126,7/13/98,35.783720,-75.573900
126,7/13/98,35.817180,-75.599770
126,3/23/99,34.708330,-76.689170
126,6/24/99,35.792370,-75.576000
126,8/6/99,35.834630,-75.602520
126,1/22/00,34.691830,-76.689330
126,2/25/00,34.728000,-76.685500
126,6/24/00,35.826120,-75.597970
126,10/30/00,34.770270,-76.685820
126,11/8/00,34.769830,-76.683000
126,11/16/00,34.770270,-76.685820
126,11/29/00,34.751000,-76.673830
126,12/13/01,34.673170,-76.629500
126,1/15/02,34.724500,-76.668000
126,2/25/02,34.674670,-76.655330
126,3/14/02,34.622770,-76.550270
126,3/23/02,34.715500,-76.692830
126,11/5/02,34.644170,-76.549500
126,12/18/02,34.676500,-76.646670
126,1/22/03,34.673470,-76.629920
126,2/13/04,34.653120,-76.572430
126,11/19/04,34.760830,-76.676670
126,12/16/04,34.730320,-76.685470
126,1/3/05,34.722000,-76.668670
126,3/10/05,34.730170,-76.671330
126,12/21/06,34.672830,-76.634670
126,3/31/09,34.766170,-76.684500
126,3/30/10,34.718170,-76.669830
127,11/27/91,34.665330,-76.596330
127,4/10/92,34.653120,-76.572430
127,6/24/92,34.770270,-76.685820
127,7/30/93,34.688200,-76.600730
127,8/5/93,34.770270,-76.685820
127,12/3/93,34.743730,-76.693330
127,5/23/94,34.751000,-76.673830
127,12/28/94,34.665330,-76.596330
127,1/3/95,34.653120,-76.572430
127,1/26/95,34.625830,-76.542730
127,3/13/95,34.673470,-76.629920
127,3/26/95,34.665330,-76.596330
127,7/16/95,34.864500,-76.691700
127,7/16/95,34.770270,-76.685820
127,10/31/95,34.665330,-76.596330
127,12/13/95,34.653120,-76.572430
127,1/25/96,34.665330,-76.596330
127,1/26/96,34.673470,-76.629920
127,2/7/96,34.673470,-76.629920
127,2/25/96,34.673470,-76.629920
127,4/3/96,34.733450,-76.678630
127,4/5/96,34.710420,-76.639170
127,10/31/96,34.685330,-76.662500
127,11/8/96,34.705330,-76.679830
127,11/20/96,34.651830,-76.561670
127,2/3/97,34.673470,-76.629920
127,2/7/97,34.635500,-76.521600
127,3/28/97,34.718400,-76.694200
127,4/30/97,34.710420,-76.639170
127,11/2/97,34.716670,-76.692450
127,11/9/97,34.682830,-76.606670
127,1/1/98,34.686500,-76.685170
127,2/4/98,34.716330,-76.668700
127,2/27/98,34.720000,-76.693330
127,3/23/98,34.688200,-76.600730
127,6/16/98,35.766670,-75.575000
127,6/16/98,35.854150,-75.612750
127,6/17/98,35.814070,-75.592670
127,6/25/98,35.861170,-75.616370
127,8/4/98,35.808056,-75.583333
127,9/13/98,34.990800,-76.499700
127,10/7/98,34.681000,-76.609500
127,10/26/98,34.696670,-76.655000
127,1/6/99,34.676070,-76.669220
127,8/6/99,35.811770,-75.590480
127,8/6/99,35.834630,-75.602520
127,8/7/99,35.781850,-75.574620
127,8/14/99,35.006410,-76.530520
127,10/28/99,34.652000,-76.563000
127,11/6/99,34.715500,-76.671160
127,11/19/99,34.704220,-76.683550
127,3/5/00,34.716670,-76.692450
127,7/8/00,34.962820,-76.399100
127,10/26/00,34.770270,-76.685820
127,12/19/00,34.730320,-76.685470
127,2/28/01,34.693000,-76.650830
127,10/18/01,34.713000,-76.678830
127,11/1/01,34.693830,-76.645330
127,11/19/01,34.724170,-76.665500
127,12/12/01,34.656000,-76.569830
127,1/15/02,34.724500,-76.668000
127,1/26/02,34.649830,-76.559330
127,1/28/02,34.706000,-76.684000
127,2/8/02,34.643830,-76.560170
127,2/19/02,34.714000,-76.674330
127,2/22/02,34.673470,-76.629920
127,2/25/02,34.674670,-76.655330
127,3/23/02,34.625830,-76.542730
127,11/5/02,34.644170,-76.549500
127,11/14/02,34.692670,-76.677330
127,12/18/02,34.676500,-76.646670
127,1/22/03,34.705330,-76.679830
127,2/20/03,34.650330,-76.596000
127,10/23/03,34.695170,-76.575500
127,1/22/04,34.715500,-76.693000
127,2/25/04,34.728330,-76.668830
127,3/12/04,34.625830,-76.542730
127,9/30/04,34.673470,-76.629920
127,11/19/04,34.760830,-76.676670
127,1/10/06,34.728830,-76.686330
127,2/16/06,34.655460,-76.568720
127,7/10/06,34.918570,-76.663210
127,10/13/06,34.681680,-76.522160
127,10/16/06,34.689990,-76.598310
127,11/2/06,34.656000,-76.577830
127,11/15/06,34.754830,-76.687170
127,11/27/06,34.732830,-76.681670
127,1/11/07,34.739670,-76.671000
127,3/13/07,34.712590,-76.714920
127,3/13/07,34.712970,-76.710890
127,4/12/07,34.689670,-76.599330
127,7/25/08,35.828600,-75.599530
127,11/3/09,34.662330,-76.598170
127,12/18/09,34.711170,-76.691500
127,6/6/12,35.872290,-75.620830
127,11/10/12,34.725500,-76.667000
127,12/15/12,34.726000,-76.668330
127,6/26/13,34.886570,-76.320840
127,8/11/13,35.791500,-75.555910
127,7/13/14,35.769190,-75.566340
127,10/5/14,35.777860,-75.546560
127,7/26/15,35.867980,-75.617300
127,9/18/16,35.811330,-75.590210
127,9/18/16,35.845310,-75.607480
128,2/25/94,34.653120,-76.572430
128,11/9/95,34.770270,-76.685820
128,2/22/96,34.595870,-76.540300
128,2/7/97,34.635500,-76.521600
128,4/11/97,34.692000,-76.694670
128,8/3/97,35.891111,-75.632222
128,10/1/97,34.692000,-76.596670
128,2/27/98,34.672330,-76.621000
128,10/7/98,34.681000,-76.609500
128,10/26/98,34.696670,-76.655000
128,11/19/98,34.691830,-76.694500
128,12/1/98,34.693500,-76.584000
128,12/19/00,34.730320,-76.685470
128,12/21/00,34.676070,-76.669220
128,1/9/01,34.673470,-76.629920
128,11/1/01,34.693830,-76.645330
128,1/28/02,34.706000,-76.684000
128,12/18/02,34.676500,-76.646670
128,10/9/03,34.625830,-76.542730
128,11/19/04,34.760830,-76.676670
128,3/4/05,34.724700,-76.666070
128,3/25/05,34.705500,-76.685170
128,10/20/05,34.693170,-76.594330
128,11/27/06,34.732830,-76.681670
128,3/23/07,34.667000,-76.646000
128,11/4/07,34.751170,-76.666330
128,11/21/07,34.724670,-76.668830
128,1/23/08,34.701830,-76.680000
128,10/21/09,34.690830,-76.678170
128,10/23/09,34.756830,-76.703000
128,11/19/11,34.735330,-76.679500
128,11/27/12,34.692670,-76.680830
128,12/15/12,34.713170,-76.691330
128,12/15/12,34.726000,-76.668330
129,7/11/95,34.765300,-76.691500
129,7/11/95,34.807730,-76.686330
129,11/10/96,34.617500,-76.518330
129,7/16/97,35.810556,-75.593889
129,6/11/98,35.835830,-75.604170
129,6/22/98,35.835470,-75.602880
129,6/23/98,35.818330,-75.594880
129,6/24/98,35.810820,-75.594080
129,7/1/98,35.777780,-75.577000
129,7/1/98,35.831530,-75.615420
129,7/3/98,35.810280,-75.601470
129,7/4/98,35.796430,-75.578480
129,7/7/98,35.825930,-75.597820
129,7/7/98,35.903670,-75.666100
129,7/9/98,35.837550,-75.609580
129,7/9/98,35.889970,-75.631430
129,7/13/98,35.817180,-75.599770
129,7/14/98,35.811080,-75.590230
129,7/14/98,35.882050,-75.624650
129,9/7/98,35.849720,-75.610820
129,9/16/98,35.808170,-75.588800
129,9/19/98,35.840430,-75.607550
129,11/2/98,35.800670,-75.587500
129,7/7/99,35.822350,-75.610180
129,7/23/99,35.824880,-75.603920
129,7/27/99,35.825970,-75.599620
129,8/26/99,35.834200,-75.601430
129,9/23/99,35.840100,-75.605570
129,9/24/99,35.840180,-75.605550
129,10/15/99,35.813550,-75.608320
129,4/20/00,34.692170,-76.600840
129,7/19/00,35.835760,-75.602430
129,7/24/00,35.898620,-75.636880
129,7/27/00,35.849080,-75.612270
129,7/28/00,35.799500,-75.610000
129,7/28/00,35.890900,-75.628670
129,8/1/00,35.827920,-75.599430
129,8/2/00,35.826180,-75.598180
129,8/3/00,35.791180,-75.572000
129,8/4/00,35.901330,-75.606000
129,8/9/00,35.778900,-75.576800
129,8/9/00,35.869480,-75.618980
129,8/10/00,35.828130,-75.600370
129,8/10/00,35.871350,-75.615630
129,8/11/00,35.897980,-75.630200
129,8/17/00,35.799530,-75.582380
129,8/19/00,35.905400,-75.639380
129,8/24/00,35.855520,-75.613950
129,8/25/00,35.801500,-75.584050
129,8/25/00,35.812950,-75.595720
129,8/26/00,35.836280,-75.604270
129,8/28/00,35.832630,-75.603180
129,8/28/00,35.902780,-75.637580
129,10/5/00,35.853870,-75.612330
129,10/13/00,35.784950,-75.573730
129,12/21/00,34.647330,-76.552830
129,3/1/01,34.617670,-76.541670
129,12/20/01,34.716670,-76.692450
129,1/22/03,34.705330,-76.679830
129,2/20/03,34.691170,-76.672830
129,3/17/03,34.675670,-76.632830
129,6/23/03,35.830320,-75.600490
129,11/17/03,34.726830,-76.667670
129,2/25/04,34.728330,-76.668830
129,2/29/04,34.669830,-76.611330
129,3/18/04,34.678830,-76.662830
129,4/23/04,34.759330,-76.692330
129,11/19/04,34.760830,-76.676670
129,2/8/05,34.687170,-76.668670
129,4/27/05,34.688200,-76.600730
129,4/20/06,34.737000,-76.674170
129,7/26/06,35.849180,-75.610440
129,8/10/06,35.875430,-75.622630
129,8/11/06,35.857770,-75.615140
129,10/20/06,34.691830,-76.644000
129,11/2/06,34.656000,-76.577830
129,3/13/07,34.712590,-76.714920
129,3/14/07,34.731670,-76.672670
129,1/23/08,34.701830,-76.680000
129,2/29/08,34.676500,-76.646170
129,7/29/08,35.887800,-75.628520
129,7/30/08,35.849370,-75.611300
129,8/5/08,35.850580,-75.611760
129,8/5/08,35.879170,-75.624350
129,8/6/08,35.815070,-75.593030
129,8/6/08,35.822770,-75.600000
129,8/15/08,35.892470,-75.633420
129,8/23/08,35.941760,-75.687050
129,12/4/08,34.716670,-76.691170
129,12/30/08,34.703500,-76.681830
129,10/3/09,35.824620,-75.596680
129,12/27/09,34.717330,-76.677500
129,4/11/10,34.699170,-76.682500
129,4/12/10,34.723670,-76.667670
129,6/23/10,35.791150,-75.562130
129,7/2/10,35.813300,-75.592000
129,8/10/10,35.820450,-75.612800
129,8/26/10,35.848880,-75.612540
129,9/19/10,35.810750,-75.589500
129,10/24/10,34.658330,-76.580830
129,7/21/11,35.820170,-75.595950
129,8/12/11,35.835330,-75.603640
129,8/12/11,35.856290,-75.614040
129,8/17/11,35.800680,-75.583180
129,8/21/11,35.793590,-75.576550
129,2/10/12,34.692330,-76.677670
129,6/22/12,35.878510,-75.623340
129,6/28/12,35.848660,-75.611050
129,6/28/12,35.851570,-75.619410
129,9/12/12,35.770210,-75.539000
129,10/17/12,34.687500,-76.601670
129,12/15/12,34.713170,-76.691330
129,3/10/13,34.671000,-76.617000
129,3/18/13,34.716670,-76.693670
129,7/10/13,35.830500,-75.600020
129,7/17/13,35.813240,-75.603070
129,7/17/13,35.821040,-75.596250
129,7/17/13,35.855740,-75.625460
129,7/24/13,35.827980,-75.599460
129,8/11/13,35.792090,-75.560530
129,8/11/13,35.819800,-75.597080
129,8/20/13,35.783110,-75.573640
129,6/25/14,35.843720,-75.607600
129,9/1/14,35.884300,-75.626880
129,9/11/14,35.825620,-75.598510
129,6/13/15,35.851600,-75.611170
129,6/13/15,35.858840,-75.615920
129,8/15/15,35.928320,-75.634540
129,3/18/16,34.713200,-76.694040
129,4/25/16,34.709400,-76.634390
129,7/10/16,35.872640,-75.618400
129,8/7/16,35.783210,-75.574620
129,8/7/16,35.802000,-75.585550
130,7/11/95,34.765300,-76.691500
130,7/16/95,34.807730,-76.686330
130,7/16/95,34.987212,-76.581693
130,1/3/96,34.751000,-76.673830
130,1/29/96,34.733450,-76.678630
130,1/30/96,34.704200,-76.677800
130,2/15/96,34.705330,-76.679830
130,5/12/96,34.665500,-76.598830
130,10/15/96,34.759700,-76.677900
130,10/17/96,34.737500,-76.705300
130,7/16/97,35.810556,-75.593889
130,8/1/97,35.803889,-75.585556
130,10/1/97,34.692000,-76.596670
130,7/1/98,35.831530,-75.615420
130,7/2/98,35.804630,-75.585720
130,7/3/98,35.810280,-75.601470
130,7/3/98,35.830750,-75.605370
130,2/5/99,34.701670,-76.668330
130,7/15/99,35.881780,-75.620620
130,7/17/99,35.804100,-75.586030
130,8/2/99,35.887570,-75.624600
130,8/6/99,35.834630,-75.602520
130,8/14/99,35.006410,-76.530520
130,6/5/00,34.973710,-76.773270
130,7/27/00,35.849080,-75.612270
130,7/28/00,35.890900,-75.628670
130,8/3/00,35.882170,-75.624920
130,8/10/00,35.842070,-75.607570
130,8/14/00,35.872220,-75.622030
130,8/15/00,35.905020,-75.656600
130,8/17/00,35.907570,-75.651900
130,10/25/00,34.725830,-76.685500
130,2/9/01,34.725500,-76.668670
130,2/19/02,34.714000,-76.674330
130,2/25/02,34.674670,-76.655330
130,3/25/02,34.737000,-76.683670
130,4/30/02,34.723670,-76.668170
130,1/22/03,34.705330,-76.679830
130,3/17/03,34.675670,-76.632830
130,6/22/03,35.204210,-75.720610
130,5/22/06,34.711670,-76.685500
130,7/10/06,34.918570,-76.663210
130,8/15/06,34.850700,-76.360950
130,5/2/08,34.732830,-76.673670
130,11/1/09,34.776670,-76.686830
130,2/25/13,34.691830,-76.680670
130,6/16/13,34.949150,-76.436750
130,7/8/13,35.881780,-75.618510
130,7/8/13,35.903490,-75.641290
130,2/17/16,34.713840,-76.697460
131,8/13/89,34.730320,-76.685470
131,3/9/93,34.665330,-76.596330
131,3/9/93,34.710420,-76.639170
131,12/3/93,34.665330,-76.596330
131,12/3/93,34.743730,-76.693330
131,7/16/95,34.770270,-76.685820
131,8/10/95,34.757200,-76.684000
131,11/10/96,34.617500,-76.518330
131,5/1/97,34.685330,-76.540670
131,7/26/97,35.810000,-75.588300
131,8/8/97,35.846667,-75.608889
131,1/10/98,34.726330,-76.669330
131,8/9/99,35.852570,-75.611400
131,8/16/99,35.936680,-75.645230
131,7/4/00,35.835930,-75.602450
131,7/5/00,35.916300,-75.631070
131,7/5/00,35.918670,-75.649350
131,7/12/00,35.872970,-75.613120
131,7/25/00,35.893500,-75.630770
131,7/27/00,35.849080,-75.612270
131,7/28/00,35.890900,-75.628670
131,8/1/00,35.827920,-75.599430
131,8/3/00,35.882170,-75.624920
131,8/3/00,35.907280,-75.654820
131,8/8/00,35.889000,-75.618700
131,8/11/00,35.798970,-75.606720
131,8/11/00,35.825720,-75.603000
131,8/14/00,35.872220,-75.622030
131,8/16/00,35.766020,-75.587880
131,8/16/00,35.768970,-75.587600
131,12/5/01,34.781170,-76.685830
131,1/25/05,34.739670,-76.671000
131,2/8/05,34.725830,-76.667500
131,2/29/08,34.676500,-76.646170
131,3/5/09,34.734330,-76.673500
131,7/13/10,35.879580,-75.624120
131,7/13/10,35.905130,-75.642320
131,8/20/10,36.002270,-75.728410
131,9/30/11,35.843750,-75.607860
131,6/23/12,35.855900,-75.622590
131,10/19/12,35.849410,-75.618770
131,7/26/13,35.952180,-75.641850
131,10/16/13,35.787730,-75.572160
131,10/16/13,35.820180,-75.594170
131,10/30/13,35.860580,-75.615330
132,3/6/95,34.665330,-76.596330
132,12/13/95,34.673470,-76.629920
132,12/28/95,34.625830,-76.542730
132,11/10/96,34.617500,-76.518330
132,7/20/97,35.858056,-75.613056
132,8/12/97,35.819167,-75.594444
132,6/25/98,35.861170,-75.616370
132,6/28/98,35.887970,-75.629430
132,11/4/99,34.661330,-76.584670
133,7/3/97,35.876000,-75.618700
133,10/29/97,34.754830,-76.677250
133,6/27/98,35.800800,-75.585070
133,7/2/98,35.804630,-75.585720
133,7/2/98,35.815930,-75.607100
133,7/13/98,35.783720,-75.573900
133,9/25/99,35.862950,-75.618020
133,10/9/99,35.907480,-75.662570
133,8/16/00,35.768970,-75.587600
134,3/29/94,34.724700,-76.666070
134,10/13/95,34.807730,-76.686330
134,4/24/98,34.632500,-76.521600
134,6/9/98,35.853030,-75.612770
134,6/22/98,35.788330,-75.554170
134,7/2/98,35.797730,-75.581620
134,10/18/98,35.782170,-75.563000
134,10/26/98,35.764000,-75.539670
134,2/15/99,34.715500,-76.664830
134,4/14/99,34.731500,-76.672000
134,8/17/99,35.884450,-75.620720
134,7/24/00,35.898620,-75.636880
134,8/11/00,35.798970,-75.606720
134,10/11/00,35.797270,-75.596030
134,3/1/01,34.674170,-76.630670
134,10/2/01,34.756670,-76.667170
134,3/8/02,34.724700,-76.666070
134,8/11/06,35.857770,-75.615140
134,5/1/07,34.717600,-76.547770
134,10/7/07,35.876400,-75.621820
134,6/16/09,35.849900,-75.611150
134,6/29/10,35.893620,-75.633200
134,8/17/10,35.952660,-75.640340
134,5/22/11,35.789750,-75.571880
134,7/22/11,35.812070,-75.591220
134,7/22/11,35.824270,-75.597140
134,8/12/11,35.821000,-75.596150
134,5/8/12,35.768300,-75.566480
134,5/8/12,35.771480,-75.538650
134,6/2/12,35.788210,-75.570620
134,6/15/12,35.791520,-75.574480
134,6/22/12,35.878510,-75.623340
134,9/27/12,34.715170,-76.676830
134,7/17/13,35.813240,-75.603070
134,7/26/13,35.811190,-75.590100
134,8/11/13,35.789680,-75.555190
134,3/2/14,34.550260,-77.358020
134,6/25/14,35.843720,-75.607600
134,6/25/14,35.889840,-75.631510
134,6/27/14,35.820790,-75.595630
134,8/20/14,35.823820,-75.598240
134,8/20/14,35.827360,-75.598420
134,8/20/14,35.873050,-75.620870
134,9/1/14,35.900630,-75.639600
134,3/11/15,34.376620,-77.619170
134,8/15/15,35.781770,-75.552730
134,8/6/17,35.776570,-75.546020
134,1/19/18,34.350790,-77.662460
134,1/22/18,34.310560,-77.689720
134,9/9/18,35.888150,-75.626950
135,4/10/92,34.653120,-76.572430
135,7/27/93,34.756170,-76.701670
135,12/25/94,34.653120,-76.572430
135,1/17/95,34.665330,-76.596330
135,5/26/95,34.724700,-76.666070
135,7/16/95,34.770270,-76.685820
135,1/30/96,34.673470,-76.629920
135,2/25/96,34.673470,-76.629920
135,10/31/96,34.685330,-76.662500
135,11/8/96,34.705330,-76.679830
135,4/9/97,34.691220,-76.687220
135,4/11/97,34.692000,-76.694670
135,10/1/97,34.692000,-76.596670
135,6/28/98,35.887970,-75.629430
135,10/26/98,34.696670,-76.655000
135,11/19/98,34.691830,-76.694500
135,4/2/99,34.692000,-76.661670
