,Model,Zone1,Zone2,Zone3,Zone4,Total
119,Start Model Patch 2,1.180610292405874,1.083778576039148,0.44571953628466576,0.46710132674064714,3.177209731470335
120,Start Model Patch 2,2.2379620413319623,2.9945262573443565,0.912229102165749,1.6551599212486336,7.799877322090701
121,Start Model Patch 2,1.5168193143323538,0.9410516912310244,0.43656795690192696,0.482303125699299,3.3767420881646038
122,Start Model Patch 2,1.1297849748017976,1.2556954904002104,0.46215023442829806,0.4487075051973158,3.2963382048276215
123,Start Model Patch 2,1.8638749472658194,0.7526984973268664,0.42127366582681763,0.703283692939609,3.7411308033591126
124,Start Model Patch 2,1.0456319942837267,1.0909101311701646,0.44866895258498113,0.5358714898946862,3.1210825679335588
125,Start Model Patch 2,1.4783170832263808,2.075248719859423,0.40506246102365717,0.7386139935549031,4.697242257664364
126,Start Model Patch 2,1.1083334335413897,1.0731042435489393,0.44464593744006353,0.4512345119371986,3.077318126467591
127,Start Model Patch 2,1.1884286043352652,0.7451443125667059,0.44964398676353046,0.4899511811208267,2.8731680847863283
128,Start Model Patch 2,0.8586277603622994,1.11332778835115,0.4405802082710142,0.46285235468712266,2.8753881116715863
129,Start Model Patch 2,1.558035607678801,1.2009316942686281,0.4722118650991723,0.4646298120024338,3.695808979049035
130,Start Model Patch 2,1.145881009587244,0.8519830690292551,0.4523796542806134,0.6419199506540602,3.0921636835511728
131,Start Model Patch 2,2.0219804938893615,0.6808618510203408,0.4116861374158943,0.7020086619738299,3.816537144299426
132,Start Model Patch 2,0.9485613421499778,0.8521683310275318,0.4357216775248872,0.45874328503671913,2.695194635739116
133,Start Model Patch 2,1.479226203609,2.064830081836421,2.025140044074798,0.6419730890008096,6.211169418521028
134,Start Model Patch 2,0.9882552980796767,1.064149402083714,0.4585371611336181,0.4379338645879492,2.948875725884958
135,Start Model Patch 2,0.752111928642092,1.3006038606813703,0.44994972364356567,0.516344276330674,3.019009789297702
136,Start Model Patch 2,1.9984060406868136,0.7682013822764648,0.40128567029938117,0.6531149489415503,3.8210080422042094
137,Start Model Patch 2,1.2561719488201246,1.1019389193270104,0.4235027578404056,0.6418593444482293,3.42347297043577
138,Start Model Patch 2,1.057607017769362,0.8136620843779088,0.4385395807584286,0.4858276246924748,2.795636307598174
139,Start Model Patch 2,1.1616375447929033,0.7388730663874781,0.44211509862930043,0.676789008422633,3.0194147182323148
140,Start Model Patch 2,2.1643871009027835,0.7334084309800576,0.40974110316809514,0.6919819865297221,3.9995186215806586
141,Start Model Patch 2,1.1144382099940318,0.732772821219993,0.442945138964549,0.5009625273427879,2.791118697521362
142,Start Model Patch 2,1.0593515580298114,1.1109058783649721,0.44950224426157315,0.5742927577168967,3.1940524383732534
143,Start Model Patch 2,1.9208509680984318,0.8071695233988883,0.4074046862003657,0.6727561913144936,3.8081813690121793
144,Start Model Patch 2,1.034892673078132,1.2323596369331944,0.4567304076007509,0.5012290796936908,3.225211797305768
145,Start Model Patch 2,1.2037239639228832,0.6916989690223341,0.4387073381570461,0.524180912639743,2.858311183742006
146,Start Model Patch 2,1.3279648190283084,0.8943465647722005,0.4342394545462658,0.48549532460635164,3.1420461629531267
147,Start Model Patch 2,1.1480716047872688,1.0361217378804997,0.44589244695693614,0.4652208902737669,3.0953066798984716
148,Start Model Patch 2,1.8388726760902483,1.380376865618042,0.423850645452765,0.760608748210828,4.403708935371883
149,Start Model Patch 2,1.0647021919530892,1.2835877360146806,0.45314398066927675,0.5329465635829682,3.3343804722200145
150,Start Model Patch 2,0.7260219790800013,0.9240656777226494,0.448938453570574,0.48109730985861143,2.580123420231836
151,Start Model Patch 2,1.0338283944718882,1.0625317359653228,0.45140028609938015,0.48500121097611026,3.0327616275127016
152,Start Model Patch 2,1.1112500797273719,0.6856469976899632,0.4532592694248746,0.533876362154484,2.7840327089966936
153,Start Model Patch 2,1.0175948310859406,0.7908632171275934,0.4482280666074203,0.48805648230902826,2.7447425971299824
154,Start Model Patch 2,1.5143430562090974,0.8846467672271946,0.4325088451939591,0.6196548884598548,3.4511535570901057
155,Start Model Patch 2,1.4751759250689476,0.7616644270928535,0.4204349142674861,0.5737548781267375,3.2310301445560246
156,Start Model Patch 2,1.5673100824158561,0.788489398931422,0.4399210279609861,0.4701575734632207,3.265878082771485
157,Start Model Patch 2,1.3514689540418314,1.230426722998948,0.4597991758876,0.5266611304710468,3.568355983399426
158,Start Model Patch 2,2.105873367934611,0.8522670280640744,0.4267711052972716,0.8699387620488778,4.254850263344835
159,Start Aug Patch 2,1.465911222868901,2.170685727884946,2.006617599856002,1.9226213286236762,7.565835879233526
160,Start Aug Patch 2,1.46470049311003,2.1829123011239875,2.086855137653062,1.8757266748763974,7.610194606763478
161,Start Aug Patch 2,1.4726840781836261,2.3004232267871116,1.962840837156031,1.9637526156017913,7.699700757728561
162,Start Aug Patch 2,1.4685958138220037,2.256876545981469,2.062707765775873,1.9498880026439465,7.738068128223292
163,Start Aug Patch 2,1.4628020465041,2.044706295337044,2.149805640513887,1.844663529182585,7.501977511537616
164,Start Aug Patch 2,1.4725975793111457,2.294542117767445,1.5598544378816144,1.8530300992169189,7.180024234177123
165,Start Aug Patch 2,1.470540692462038,2.2185215463130934,2.1126816492631386,2.08886373757764,7.89060762561591
166,Start Aug Patch 2,1.4818879342550324,2.3028979483363634,1.8469224341102186,1.9006845333364497,7.532392850038064
167,Start Aug Patch 2,1.4721027025848692,2.302948143971931,1.9070245666967085,1.9685794504418204,7.65065486369533
168,Start Aug Patch 2,1.4717366135549237,2.1378849131573903,2.132723026822502,1.9498947297169846,7.6922392832518
169,Start Aug Patch 2,1.470387279571969,2.0391119035574055,1.9027585852560238,1.6389782252791036,7.051235993664502
170,Start Aug Patch 2,1.4718067175019431,2.125834048179769,2.0593577194907993,1.815181758305266,7.472180243477778
171,Start Aug Patch 2,1.472171727583003,2.1219397088872727,2.018855680714816,1.870564390289358,7.483531507474449
172,Start Aug Patch 2,1.4582530676500396,2.0779229443766174,2.0504028785169335,1.7154587815819575,7.3020376721255476
173,Start Aug Patch 2,1.463057798097898,2.0227950035448696,1.9292369280368855,1.688926229070001,7.104015958749654
174,Start Aug Patch 2,1.4732431379135635,2.2602799192342067,1.8387421539790465,1.9695191804660355,7.541784391592852
175,Start Aug Patch 2,1.4589442772230092,2.1497583465211174,2.0685157422912512,1.722578638028175,7.399797004063553
176,Start Aug Patch 2,1.4731221761461184,2.1096092399216197,2.0341632561235348,1.6616372908893213,7.278531963080595
177,Start Aug Patch 2,1.471337401712689,2.0610886241259436,2.116414090082728,1.7586993839789646,7.4075394999003255
178,Start Aug Patch 2,1.4733272564709279,2.2216094521762764,1.925886205102271,1.900236743842114,7.5210596575915885
179,Start Aug Patch 2,1.4734593713292337,2.2717936798856098,1.870807648772249,1.9883867285016115,7.604447428488704
180,Start Aug Patch 2,1.4717381711952437,2.0870457044422963,2.2093075629200585,2.002768349850915,7.770859788408514
181,Start Aug Patch 2,1.4638914880973974,2.2293841345259335,1.9794153303785695,1.8719569158243123,7.544647868826213
182,Start Aug Patch 2,1.4733156531743186,2.068643403383666,2.092552040684772,1.7593165262104677,7.393827623453223
183,Start Aug Patch 2,1.4729728676887268,2.080503069271246,1.969127982440695,1.8426352316778645,7.365239151078532
184,Start Aug Patch 2,1.4688350629769793,2.0503620566319576,2.123928863374882,1.7001739199910046,7.343299902974824
185,Start Aug Patch 2,1.4657800317868626,2.093730560346882,2.0362358903549183,1.74929727706584,7.345043759554502
186,Start Aug Patch 2,1.4727856234262084,2.058786785899549,1.879149177844648,1.6645814066625708,7.075302993832976
187,Start Aug Patch 2,1.4773618783289078,2.579384099099617,1.6326881742928048,2.0354144417020033,7.724848593423333
188,Start Aug Patch 2,1.4675901617937286,2.3605613134962304,1.7181652404326977,1.9219809240282668,7.468297639750924
189,Start Aug Patch 2,1.4652639441137216,2.0835046786454274,2.1323531948461816,1.5650384741118588,7.246160291717189
190,Start Aug Patch 2,1.4591158285623378,2.1488742505991794,2.219301260537461,2.148233609442345,7.975524949141324
191,Start Aug Patch 2,1.4719132264804438,2.1316537765231884,2.111423635769652,1.7919644780123933,7.506955116785677
192,Start Aug Patch 2,1.4745397718712043,2.152292035484139,2.104043966670262,1.801795804073271,7.532671578098876
193,Start Aug Patch 2,1.4628819060041938,2.0307185493654933,2.0648428328438637,1.6494191948494417,7.207862483062993
194,Start Aug Patch 2,1.472623772101936,2.214372589089556,2.106075878800299,2.0585817101556954,7.851653950147486
195,Start Aug Patch 2,1.4711348534539388,2.1116402736828213,2.0769750672953786,1.7856387425950893,7.445388937027228
196,Start Aug Patch 2,1.4717804545094104,2.250056104382902,2.035177047700027,2.105158404147389,7.862172010739728
197,Start Aug Patch 2,1.4634179646263763,2.131537782605498,2.148836288178983,1.8375887693752062,7.581380804786064
198,Start Aug Patch 2,1.4755840332772232,2.1452883106025773,2.1941713626318506,1.7819755169550175,7.597019223466669
199,Start Aug Patch 2,1.4733813223183627,2.471078857487374,2.1318416278342522,2.0737725582810715,8.15007436592106
200,Start Aug Patch 2,1.4725708529291568,2.176791975191521,2.3137017989276707,1.857545613629426,7.820610240677775
201,Start Aug Patch 2,1.477474498968858,2.1357844563103607,2.1866273979546675,1.8568281857198439,7.65671453895373
202,Start Aug Patch 2,1.4784047087820773,2.122246143334839,2.0428390804734358,1.863208990799297,7.506698923389649
203,Start Aug Patch 2,1.4693919776397435,2.201519517613394,2.233154636143755,2.1060471386546467,8.010113270051539
204,Start Aug Patch 2,1.4590925362805263,2.1430844456450426,1.9515041041235728,1.7085806229543883,7.26226170900353
205,Start Aug Patch 2,1.4711584719240938,2.2604711879591046,1.8811518049749758,1.670869926273406,7.28365139113158
206,Start Aug Patch 2,2.368445297991843,2.531933086153593,1.6242255123960407,2.030852651900196,8.555456548441672
207,Start Aug Patch 2,1.470396755486634,2.4095109523677283,1.7329557605491523,1.8058819901447318,7.418745458548246
208,Start Aug Patch 2,1.4731326942237728,2.263067725841582,1.9333680034612508,1.8488739785933785,7.518442402119984
209,Start Aug Patch 2,1.4724641460655317,2.16438585022132,1.9699497076822565,1.8200227434905267,7.426822447459634
210,Start Aug Patch 3,1.5841175697297873,1.8427841851973847,2.3403358189509627,1.8182076220636605,7.585445195941795
211,Start Aug Patch 3,1.5055188129592563,1.8409115327169343,2.270433559583893,1.6914136691563644,7.308277574416449
212,Start Aug Patch 3,1.5318925625808701,1.8459812450951,2.2531017225577634,1.7223031128732142,7.353278643106948
213,Start Aug Patch 3,1.4923408947672232,1.8496204657778332,2.1210533752188248,1.475952740247818,6.938967476011699
214,Start Aug Patch 3,1.4979485639506094,1.8501418630966509,2.076104157497739,1.5902368096808381,7.014431394225837
215,Start Aug Patch 3,1.5430040128612998,1.840354303112345,2.021785154012367,1.2512830126901755,6.656426482676187
216,Start Aug Patch 3,1.6788387217690603,1.8463064790259431,2.2229394962362305,1.5594632030569204,7.307547900088155
217,Start Aug Patch 3,1.5170443620994212,1.8380810375442402,2.253012302217557,1.685043474350709,7.293181176211928
218,Start Aug Patch 3,1.5747057174032135,1.854013886440689,2.070463587162951,1.4716138276810553,6.970797018687909
219,Start Aug Patch 3,1.5476412572349472,1.853275914290975,2.1544183473575345,1.860555934688485,7.415891453571941
220,Start Aug Patch 3,1.545334772781004,1.8387239340645687,2.197758201015395,1.702380108358685,7.284197016219652
221,Start Aug Patch 3,1.5543537007616055,1.842225233061982,2.1573458267552357,1.6372191722646119,7.191143932843435
222,Start Aug Patch 3,1.4736790156101722,1.8540818539665227,1.9076775326607538,1.2549399775469854,6.490378379784435
223,Start Aug Patch 3,1.4990732433904719,1.8498359592183813,2.08304908095834,1.250696369613731,6.682654653180924
224,Start Aug Patch 3,1.4880691175739416,1.8486107436528054,2.1325557586366046,1.7357062253393685,7.20494184520272
225,Start Aug Patch 3,1.4914815210743924,1.8375844641308903,2.124029565625774,1.6425309937311106,7.095626544562167
226,Start Aug Patch 3,1.501552331431605,1.8446658727071206,2.260607429886674,1.6964546489775196,7.30328028300292
227,Start Aug Patch 3,1.532013373321441,1.8498364266418295,2.1249690139061976,1.508861485388124,7.015680299257593
228,Start Aug Patch 3,1.5504376614256696,1.8418032296318474,2.0115515770594947,1.684206277739205,7.087998745856217
229,Start Aug Patch 3,1.474244372031462,1.8512688676023052,2.092595566862108,1.4599781566449255,6.878086963140801
230,Start Aug Patch 3,1.5462748925877507,1.8411999939784596,2.219092165541803,1.7203329574837751,7.326900009591789
231,Start Aug Patch 3,1.4754442246935828,1.854582330058585,2.280242872246797,1.6621630230742996,7.272432450073264
232,Start Aug Patch 3,1.5863260515558877,1.8444816054849296,2.173007258397855,1.6926773199058567,7.2964922353445285
233,Start Aug Patch 3,1.4721260570234518,1.8449356587295132,2.2198557280285347,1.5367078406898926,7.073625284471392
234,Start Aug Patch 3,1.472075356324546,1.857268746675502,2.2344377113222866,1.7653706573718817,7.329152471694217
235,Start Aug Patch 3,1.4832237077552652,1.8517823425554518,2.239923747627418,1.6495895316288516,7.224519329566987
236,Start Aug Patch 3,1.5449682733306636,1.920902081785188,2.2068080378475243,1.629242574461389,7.301920967424765
237,Start Aug Patch 3,1.4817685031903398,1.8414279128464472,1.9964902442681276,1.6249849506809786,6.9446716109858935
238,Start Aug Patch 3,1.5267385654987262,1.8465609756843002,2.084210259235979,1.8800762392003256,7.337586039619332
239,Start Aug Patch 3,1.4820739737474888,1.8341862208461595,2.1492722061114953,1.4143971518777647,6.879929552582908
240,Start Aug Patch 3,1.5324494942629978,1.8511391789422804,2.249361821506534,2.109649840824114,7.742600335535926
241,Start Aug Patch 3,1.4720111014472639,1.8513752849312066,2.0964400949326967,1.5545221021909634,6.974348583502131
242,Start Aug Patch 3,1.5512576290532574,1.8643234215354172,2.128192641623409,1.500470122000188,7.044243814212271
243,Start Aug Patch 3,1.5324965956451388,1.896068312824199,2.1792042526457287,1.7313032575085647,7.339072418623632
244,Start Aug Patch 3,1.6048423853699147,1.8411735894005299,2.1020359496573597,1.583290021269137,7.131341945696942
245,Start Aug Patch 3,1.5606735499447308,1.8445868891056612,2.091082381242215,1.4425318784035708,6.938874698696178
246,Start Aug Patch 3,1.5632307917559982,2.0617624984741822,2.310173142984698,1.9409942328556253,7.876160666070503
247,Start Aug Patch 3,1.5669192869619673,1.8352975896713202,2.0221125287327006,1.3713759475331253,6.795705352899113
