,Patch,National Database Number,State,Latitude,Longitude,Observation Date,Estimated_Infection_Date,Sex,Age Class
9414,Full,NE-2013-1150437,DE,38.608556,Ð75.07539,2013-08-23,2013-07-20,MALE,SUBADULT
9417,Full,SE-2014-1155519,NC,34.681564,Ð77.127151,2014-02-16,2014-01-28,FEMALE,YEARLING
9429,Full,SE-2014-1157020,SC,32.50733,Ð80.60525,2014-04-27,2014-03-18,MALE,SUBADULT
9432,Full,SE-2014-1157022,SC,32.75492,Ð79.8549,2014-05-02,2014-04-08,FEMALE,PUP/CALF
9435,Full,SE-2014-1157025,SC,32.759908,Ð79.831678,2014-05-10,2014-04-10,MALE,PUP/CALF
9436,Full,NE-2013-1155288,NY,40.6826,Ð73.0054,2013-09-01,2013-08-01,UNKNOWN,ADULT
9437,Full,NE-2013-1155289,NY,40.58227,Ð73.6454,2013-09-01,2013-07-27,MALE,SUBADULT
9438,Full,NE-2013-1155290,NY,40.5832,Ð73.6724,2013-09-02,2013-08-08,MALE,
9439,Full,NE-2013-1155291,NY,41.0403,Ð71.9051,2013-09-03,2013-07-26,MALE,ADULT
9462,Full,SE-2014-1156983,NC,35.96452,Ð75.66042,2014-05-13,2014-04-08,FEMALE,
9465,Full,SE-2014-1156986,NC,36.290482,Ð75.796504,2014-05-14,2014-04-15,MALE,SUBADULT
9482,Full,NE-2013-1151803,VA,37.26427,Ð76.42044,2013-10-04,2013-09-01,UNKNOWN,UNKNOWN
9484,Full,NE-2013-1151806,NJ,39.040461,Ð74.936339,2013-05-25,2013-04-30,MALE,ADULT
9485,Full,NE-2013-1151807,NJ,38.956949,Ð74.846663,2013-05-30,2013-05-02,UNKNOWN,PUP/CALF
9523,Full,SE-2014-1157028,SC,32.388881,Ð80.773987,2014-05-17,2014-04-22,MALE,SUBADULT
9532,Full,NE-2013-1155301,NY,40.667,Ð73.056,2013-09-12,2013-08-06,UNKNOWN,ADULT
9561,Full,NE-2013-1150802,MD,38.243924,Ð75.132214,2013-09-08,2013-08-12,MALE,SUBADULT
9572,Full,NE-2013-1151811,VA,36.89272,Ð75.98537,2013-10-04,2013-09-15,FEMALE,UNKNOWN
9573,Full,NE-2013-1151812,NJ,39.147409,Ð74.695494,2013-06-07,2013-05-11,FEMALE,PUP/CALF
9589,Full,NE-2013-1148931,VA,37.266232,Ð76.022646,2013-06-25,2013-05-21,UNKNOWN,UNKNOWN
9594,Full,SE-2014-1156411,GA,30.9769,Ð81.41257,2014-03-29,2014-03-03,UNKNOWN,SUBADULT
9595,Full,SE-2014-1156412,GA,31.750674,Ð81.263426,2014-04-03,2014-03-08,MALE,ADULT
9596,Full,SE-2014-1156413,GA,31.6542,Ð81.19187,2014-04-05,2014-03-13,UNKNOWN,PUP/CALF
9599,Full,SE-2013-1148963,GA,31.2497,Ð81.29348,2013-04-27,2013-04-13,UNKNOWN,YEARLING
9610,Full,SE-2013-1151350,NC,35.36384,Ð76.69911,2013-09-21,2013-08-26,MALE,SUBADULT
9612,Full,SE-2013-1147505,NC,35.03976,Ð76.07177,2013-03-19,2013-02-19,FEMALE,
9613,Full,SE-2013-1147506,NC,34.98455,Ð76.147,2013-03-19,2013-02-20,FEMALE,
9622,Full,SE-2013-1147690,NC,34.46976,Ð77.46711,2013-04-01,2013-03-12,MALE,
9627,Full,SE-2013-1151071,SC,32.2234,Ð80.90196,2013-08-31,2013-08-04,FEMALE,YEARLING
9631,Full,SE-2013-1153075,SC,32.10835,Ð80.8221,2013-11-09,2013-10-22,FEMALE,SUBADULT
9632,Full,SE-2013-1153076,SC,33.6494,Ð78.9267,2013-11-09,2013-10-08,MALE,ADULT
9633,Full,SE-2014-1156229,NC,34.63058,Ð76.53298,2014-03-31,2014-03-15,FEMALE,
9637,Full,SE-2014-1156237,NC,35.01324,Ð76.11005,2014-04-03,2014-03-01,MALE,PUP/CALF
9640,Full,NE-2013-1148932,VA,37.61832,Ð76.29723,2013-06-26,2013-05-23,MALE,UNKNOWN
9643,Full,SE-2013-1149414,SC,33.43507,Ð79.11793,2013-07-25,2013-07-02,MALE,PUP/CALF
9644,Full,SE-2013-1149415,SC,32.69601,Ð79.94515,2013-07-31,2013-07-01,FEMALE,PUP/CALF
9645,Full,NE-2013-1149441,VA,37.29197,Ð76.0134,2013-08-02,2013-07-03,UNKNOWN,UNKNOWN
9646,Full,NE-2013-1149496,VA,36.92729,Ð76.16484,2013-07-30,2013-06-27,MALE,UNKNOWN
9647,Full,NE-2013-1149497,VA,37.07401,Ð76.24036,2013-07-30,2013-06-29,MALE,UNKNOWN
9648,Full,NE-2013-1149500,VA,37.06918,Ð76.25805,2013-07-30,2013-07-05,MALE,UNKNOWN
9649,Full,NE-2013-1149501,VA,36.838901,Ð75.970425,2013-07-30,2013-06-30,MALE,UNKNOWN
9650,Full,NE-2013-1149502,VA,36.94215,Ð76.22887,2013-07-31,2013-06-28,FEMALE,UNKNOWN
9651,Full,NE-2013-1149505,VA,36.9515,Ð76.0379,2013-07-31,2013-07-12,MALE,ADULT
9652,Full,NE-2013-1149506,VA,37.20117,Ð76.01102,2013-07-30,2013-07-01,MALE,UNKNOWN
9654,Full,NE-2013-1149508,VA,37.19967,Ð76.01053,2013-07-30,2013-07-07,MALE,UNKNOWN
9678,Full,NE-2013-1155236,NY,40.5846,Ð73.6301,2013-06-29,2013-06-13,MALE,ADULT
9679,Full,NE-2013-1155238,NY,40.572592,Ð73.980611,2013-07-01,2013-05-24,MALE,ADULT
9681,Full,NE-2013-1155240,NY,40.7524,Ð72.7996,2013-07-05,2013-06-03,UNKNOWN,ADULT
9682,Full,NE-2013-1155241,NY,40.746722,Ð72.819444,2013-07-24,2013-06-20,UNKNOWN,UNKNOWN
9683,Full,NE-2013-1155242,NY,40.6345,Ð73.3133,2013-07-06,2013-06-20,MALE,ADULT
9684,Full,NE-2013-1155243,NY,41.014639,Ð71.991156,2013-07-09,2013-06-24,MALE,ADULT
9685,Full,NE-2013-1155244,NY,40.7202,Ð72.9038,2013-07-10,2013-06-13,FEMALE,ADULT
9689,Full,SE-2013-1148977,NC,34.25354,Ð77.757,2013-07-03,2013-06-05,UNKNOWN,ADULT
9690,Full,SE-2013-1149176,NC,35.4764,Ð75.48016,2013-07-18,2013-06-24,UNKNOWN,ADULT
9691,Full,SE-2013-1149177,NC,35.30009,Ð75.51122,2013-07-18,2013-06-12,MALE,ADULT
9692,Full,SE-2013-1149178,NC,35.55,Ð75.464,2013-07-17,2013-06-26,MALE,ADULT
9705,Full,SE-2013-1153077,SC,32.76063,Ð79.82796,2013-11-10,2013-10-18,FEMALE,YEARLING
9706,Full,SE-2013-1153098,SC,33.53638,Ð79.02663,2013-11-11,2013-10-17,FEMALE,SUBADULT
9707,Full,SE-2013-1153099,SC,32.79003,Ð79.77504,2013-11-11,2013-10-12,MALE,ADULT
9708,Full,SE-2013-1153111,SC,33.142781,Ð79.22967,2013-11-12,2013-10-17,MALE,ADULT
9709,Full,SE-2013-1153112,SC,32.42655,Ð80.46824,2013-11-13,2013-10-08,MALE,ADULT
9710,Full,SE-2013-1153113,SC,32.12474,Ð80.78526,2013-11-13,2013-10-12,MALE,SUBADULT
9711,Full,SE-2013-1153114,SC,32.08592,Ð80.869802,2013-11-14,2013-10-24,MALE,ADULT
9712,Full,SE-2013-1153115,SC,32.64592,Ð79.95895,2013-11-14,2013-10-18,MALE,ADULT
9716,Full,NE-2013-1154749,MD,38.08328,Ð75.202014,2013-09-09,2013-08-09,MALE,ADULT
9720,Full,SE-2013-1148290,NC,34.81701,Ð76.35612,2013-05-12,2013-04-10,MALE,SUBADULT
9721,Full,SE-2013-1148291,NC,36.101181,Ð75.711046,2013-05-14,2013-04-19,MALE,PUP/CALF
9724,Full,NE-2013-1148342,VA,36.9212,Ð75.9958,2013-04-16,2013-03-23,FEMALE,ADULT
9725,Full,NE-2013-1148343,VA,37.86942,Ð75.35843,2013-04-19,2013-03-28,FEMALE,UNKNOWN
9728,Full,NE-2013-1148346,VA,36.65642,Ð75.9035,2013-04-23,2013-03-22,FEMALE,UNKNOWN
9737,Full,NE-2013-1149511,VA,37.32265,Ð76.27265,2013-07-31,2013-07-13,MALE,UNKNOWN
9738,Full,NE-2013-1149512,VA,36.96446,Ð76.2669,2013-08-01,2013-06-26,MALE,UNKNOWN
9745,Full,NE-2013-1147682,MD,38.2653,Ð75.1234,2013-03-27,2013-03-09,MALE,SUBADULT
9747,Full,SE-2014-1155338,NC,35.08716,Ð75.9825,2014-02-02,2014-01-05,MALE,ADULT
9748,Full,NE-2014-1155339,MD,38.033467,Ð75.238557,2014-01-28,2014-01-04,MALE,ADULT
9752,Full,SE-2014-1155354,NC,34.834444,Ð076.34Ð556,2014-02-02,2014-01-08,MALE,YEARLING
9756,Full,SE-2014-1157137,NC,36.144858,Ð75.734037,2014-05-22,2014-04-25,MALE,
9761,Full,NE-2013-1149181,VA,37.00701,Ð76.31423,2013-07-22,2013-06-13,FEMALE,UNKNOWN
9762,Full,NE-2013-1149182,VA,36.94485,Ð76.2342,2013-07-17,2013-06-22,FEMALE,ADULT
9763,Full,NE-2013-1149183,VA,37.21865,Ð76.01194,2013-07-21,2013-06-23,MALE,UNKNOWN
9764,Full,NE-2013-1149184,VA,37.86697,Ð75.37102,2013-05-28,2013-04-26,UNKNOWN,UNKNOWN
9771,Full,NE-2013-1154750,MD,38.351792,Ð75.073952,2013-09-09,2013-08-15,FEMALE,ADULT
9772,Full,NE-2013-1154751,MD,38.325793,Ð75.084715,2013-09-09,2013-08-09,UNKNOWN,UNKNOWN
9782,Full,NE-2013-1148348,VA,36.60746,Ð75.88172,2013-04-23,2013-04-01,MALE,UNKNOWN
9785,Full,NE-2013-1148351,VA,37.115994,Ð75.969761,2013-05-02,2013-04-11,MALE,UNKNOWN
9786,Full,NE-2013-1148352,VA,36.67622,Ð75.91434,2013-05-02,2013-03-30,FEMALE,UNKNOWN
9787,Full,NE-2013-1148353,VA,36.93049,Ð76.01363,2013-05-03,2013-04-06,MALE,UNKNOWN
9788,Full,NE-2013-1148354,VA,37.04664,Ð76.28701,2013-05-03,2013-03-31,MALE,UNKNOWN
9795,Full,SE-2013-1154754,SC,33.41578,Ð79.12885,2013-12-22,2013-11-27,FEMALE,SUBADULT
9807,Full,SE-2014-1156754,NC,35.00485,Ð76.12067,2014-04-26,2014-04-01,FEMALE,PUP/CALF
9821,Full,NE-2013-1151729,NJ,39.300618,Ð74.593982,2013-09-08,2013-08-18,FEMALE,
9832,Full,NE-2013-1151345,VA,36.9339,Ð76.20358,2013-09-22,2013-08-31,MALE,UNKNOWN
9847,Full,NE-2013-1149560,MD,38.774471,Ð76.397506,2013-07-21,2013-06-16,MALE,UNKNOWN
9848,Full,NE-2013-1149563,MD,38.626311,Ð76.285435,2013-07-22,2013-06-14,UNKNOWN,UNKNOWN
9861,Full,NE-2014-1156768,VA,36.87326,Ð75.9804,2014-04-27,2014-03-26,MALE,UNKNOWN
9865,Full,SE-2013-1147954,NC,36.011044,Ð76.562209,2013-04-15,2013-03-20,MALE,
9866,Full,SE-2013-1147955,NC,35.44475,Ð76.97048,2013-04-16,2013-03-25,MALE,SUBADULT
9868,Full,SE-2013-1147957,NC,35.47792,Ð75.48017,2013-04-18,2013-03-28,MALE,PUP/CALF
9870,Full,SE-2014-1155393,NC,35.22094,Ð75.65453,2014-02-05,2014-01-17,FEMALE,ADULT
9873,Full,SE-2014-1155642,NC,34.67407,Ð76.62261,2014-02-23,2014-01-28,MALE,ADULT
9876,Full,SE-2014-1155918,SC,32.65269,Ð79.94421,2014-01-03,2013-12-02,MALE,SUBADULT
9877,Full,SE-2014-1155919,SC,32.59905,Ð80.09547,2014-01-06,2013-12-13,FEMALE,ADULT
9878,Full,SE-2014-1155920,SC,32.56746,Ð80.15685,2014-01-30,2014-01-05,MALE,SUBADULT
9879,Full,SE-2014-1155921,SC,32.802813,Ð79.932308,2014-01-30,2013-12-27,MALE,YEARLING
9880,Full,SE-2014-1155922,SC,32.470853,Ð80.413221,2014-01-31,2014-01-04,FEMALE,YEARLING
9881,Full,NE-2013-1150917,MD,38.43211,Ð75.05206,2013-09-06,2013-07-31,UNKNOWN,ADULT
9887,Full,SE-2013-1148696,NC,35.994367,Ð75.643665,2013-06-15,2013-05-26,FEMALE,SUBADULT
9891,Full,NE-2013-1151346,VA,36.93562,Ð76.20972,2013-09-23,2013-08-26,UNKNOWN,UNKNOWN
9892,Full,NE-2013-1151347,VA,36.92876,Ð76.17089,2013-09-23,2013-08-16,UNKNOWN,UNKNOWN
9893,Full,NE-2013-1151348,VA,36.92645,Ð76.00332,2013-09-23,2013-08-25,FEMALE,UNKNOWN
9894,Full,NE-2013-1151407,NJ,39.938913,Ð74.07032,2013-08-16,2013-07-16,UNKNOWN,ADULT
9895,Full,NE-2013-1151408,NJ,39.195532,Ð74.653292,2013-08-17,2013-07-29,FEMALE,PUP/CALF
9896,Full,NE-2013-1151409,NJ,39.751818,Ð74.101101,2013-08-17,2013-07-25,FEMALE,SUBADULT
9897,Full,NE-2013-1151410,NJ,39.546031,Ð74.251228,2013-08-17,2013-07-24,UNKNOWN,ADULT
9898,Full,NE-2013-1151411,NJ,40.050583,Ð74.04632,2013-08-17,2013-07-16,MALE,ADULT
9910,Full,NE-2013-1152798,DE,38.45763,Ð75.049024,2013-10-30,2013-10-12,MALE,SUBADULT
9924,Full,SE-2013-1147959,NC,34.63404,Ð77.13609,2013-04-16,2013-03-28,MALE,YEARLING
9925,Full,SE-2013-1147960,NC,34.79285,Ð76.38097,2013-04-18,2013-03-24,FEMALE,PUP/CALF
9930,Full,SE-2014-1155754,NC,33.913812,Ð78.260327,2014-03-07,2014-02-18,FEMALE,
9933,Full,SE-2014-1157049,SC,32.129168,Ð80.876302,2014-04-26,2014-03-31,MALE,SUBADULT
9934,Full,SE-2014-1157050,SC,32.540647,Ð80.188572,2014-04-27,2014-03-26,MALE,ADULT
9950,Full,SE-2013-1153039,NC,35.20121,Ð75.71941,2013-11-25,2013-11-06,FEMALE,SUBADULT
9951,Full,SE-2013-1153040,NC,35.1394,Ð75.88731,2013-11-28,2013-11-07,MALE,ADULT
9952,Full,SE-2013-1153041,NC,35.09268,Ð75.97421,2013-11-29,2013-11-07,FEMALE,PUP/CALF
9953,Full,SE-2013-1153042,NC,36.24302,Ð75.777992,2013-11-27,2013-11-07,FEMALE,YEARLING
9956,Full,SE-2013-1153045,NC,36.504722,Ð75.858316,2013-12-01,2013-10-30,UNKNOWN,UNKNOWN
9957,Full,NE-2013-1153046,MD,38.335691,Ð75.08191,2013-09-02,2013-08-05,MALE,ADULT
10007,Full,SE-2014-1157052,SC,32.676044,Ð80.004077,2014-04-28,2014-03-30,UNKNOWN,PUP/CALF
10009,Full,SE-2014-1157054,SC,32.604641,Ð80.32883,2014-05-07,2014-04-02,MALE,ADULT
10029,Full,SE-2014-1156228,NC,35.51651,Ð75.47203,2014-04-02,2014-03-09,MALE,
10031,Full,SE-2014-1155944,SC,32.32288,Ð80.60025,2014-02-01,2014-01-11,MALE,SUBADULT
10032,Full,SE-2014-1155945,SC,33.8452,Ð78.58222,2014-02-03,2014-01-15,MALE,SUBADULT
10033,Full,SE-2014-1155946,SC,32.363089,Ð80.441915,2014-02-03,2014-01-09,MALE,PUP/CALF
10052,Full,NE-2013-1155245,NY,40.583436,Ð73.669869,2013-08-02,2013-07-04,MALE,ADULT
10055,Full,NE-2013-1155248,NY,40.6119,Ð73.4146,2013-08-05,2013-07-15,UNKNOWN,UNKNOWN
10056,Full,NE-2013-1155249,NY,40.5776,Ð73.834,2013-08-07,2013-07-03,MALE,UNKNOWN
10057,Full,SE-2014-1155250,NC,34.62646,Ð77.15771,2014-01-21,2014-01-01,MALE,SUBADULT
10058,Full,SE-2014-1155251,NC,34.44869,Ð77.50516,2014-01-31,2014-01-08,MALE,
10078,Full,SE-2014-1156775,NC,34.71223,Ð76.68118,2014-04-28,2014-03-23,UNKNOWN,ADULT
10082,Full,NE-2013-1148363,VA,36.80746,Ð75.96442,2013-05-09,2013-04-01,UNKNOWN,UNKNOWN
10083,Full,NE-2013-1148364,VA,37.2202,Ð76.4229,2013-05-08,2013-04-12,FEMALE,UNKNOWN
10085,Full,NE-2013-1148367,VA,37.86519,Ð76.24447,2013-05-14,2013-04-08,UNKNOWN,UNKNOWN
10086,Full,SE-2013-1148381,SC,32.697227,Ð79.898977,2013-05-16,2013-04-20,UNKNOWN,PUP/CALF
10114,Full,SE-2014-1155947,SC,32.178,Ð80.85403,2014-02-09,2014-01-14,UNKNOWN,SUBADULT
10117,Full,SE-2014-1155950,SC,32.439305,Ð80.473152,2014-02-15,2014-01-21,FEMALE,YEARLING
10118,Full,SE-2014-1155951,SC,32.238422,Ð80.678269,2014-02-15,2014-01-21,MALE,YEARLING
10119,Full,SE-2014-1155952,SC,32.5237,Ð80.36095,2014-02-20,2014-01-30,FEMALE,ADULT
10125,Full,NE-2013-1150973,VA,36.920992,Ð76.135356,2013-09-18,2013-08-14,UNKNOWN,UNKNOWN
10126,Full,NE-2013-1150974,VA,36.91196,Ð76.10681,2013-09-18,2013-08-15,FEMALE,UNKNOWN
10137,Full,NE-2013-1151813,NJ,39.331968,Ð74.487547,2013-07-28,2013-07-07,MALE,ADULT
10138,Full,NE-2013-1151814,VA,36.71617,Ð75.93159,2013-10-08,2013-09-20,MALE,UNKNOWN
10139,Full,NE-2013-1151815,VA,36.929256,Ð76.173075,2013-10-09,2013-09-12,UNKNOWN,UNKNOWN
10140,Full,NE-2013-1151816,DE,38.790072,Ð75.161387,2013-09-30,2013-08-25,MALE,SUBADULT
10141,Full,NE-2013-1151817,DE,38.880335,Ð75.269638,2013-09-28,2013-08-28,UNKNOWN,UNKNOWN
10142,Full,NE-2013-1151838,DE,38.882581,Ð75.272205,2013-09-23,2013-08-17,UNKNOWN,SUBADULT
10143,Full,NE-2013-1155252,NY,40.7412,Ð72.8361,2013-08-08,2013-07-11,FEMALE,ADULT
10144,Full,NE-2013-1155253,NY,40.5834,Ð73.704,2013-08-08,2013-07-10,MALE,ADULT
10145,Full,NE-2013-1155254,NY,40.5859,Ð73.7337,2013-08-09,2013-07-14,FEMALE,ADULT
10146,Full,NE-2013-1155255,NY,40.6628,Ð73.0715,2013-08-09,2013-07-20,MALE,UNKNOWN
10150,Full,NE-2013-1155279,NY,40.7689,Ð72.7381,2013-08-14,2013-07-13,FEMALE,ADULT
10152,Full,NE-2013-1155281,NY,40.9235,Ð72.2453,2013-08-21,2013-07-25,MALE,ADULT
10153,Full,NE-2013-1155282,NY,40.5704,Ð73.8545,2013-08-26,2013-07-30,MALE,ADULT
10171,Full,SE-2014-1156811,NC,34.78595,Ð76.38714,2014-04-28,2014-04-06,MALE,ADULT
10172,Full,SE-2014-1156812,NC,35.12679,Ð75.91422,2014-04-29,2014-04-12,MALE,SUBADULT
10173,Full,SE-2014-1156813,NC,35.36375,Ð75.49644,2014-04-30,2014-04-06,MALE,SUBADULT
10199,Full,NE-2013-1151406,NJ,39.316581,Ð74.526529,2013-08-16,2013-07-28,FEMALE,ADULT
10216,Full,NE-2013-1151839,DE,38.698958,Ð75.072906,2013-09-30,2013-09-04,MALE,SUBADULT
10217,Full,NE-2013-1151840,DE,38.788506,Ð75.155215,2013-10-02,2013-09-11,MALE,SUBADULT
10218,Full,NE-2013-1151841,DE,38.750803,Ð75.081017,2013-09-21,2013-09-04,MALE,SUBADULT
10219,Full,NE-2013-1151842,DE,38.913893,Ð75.304348,2013-08-29,2013-07-27,MALE,ADULT
10220,Full,NE-2013-1151843,DE,38.645477,Ð75.065562,2013-08-25,2013-07-27,FEMALE,PUP/CALF
10222,Full,NE-2013-1151845,DE,38.503411,Ð75.051985,2013-10-06,2013-09-02,UNKNOWN,YEARLING
10223,Full,NE-2013-1151846,DE,38.569374,Ð75.057135,2013-08-25,2013-07-24,MALE,ADULT
10224,Full,NE-2013-1151847,DE,38.702778,Ð75.073889,2013-10-09,2013-09-07,MALE,SUBADULT
10241,Full,SE-2013-1148429,NC,35.26496,Ð75.59607,2013-05-22,2013-04-18,MALE,ADULT
10244,Full,NE-2013-1148642,MD,38.258838,Ð76.179298,2013-05-21,2013-04-15,FEMALE,UNKNOWN
10263,Full,NE-2013-1150745,VA,36.94491,Ð76.23462,2013-09-09,2013-08-14,FEMALE,UNKNOWN
10265,Full,NE-2014-1157070,VA,37.428999,Ð75.981009,2014-05-13,2014-04-24,MALE,UNKNOWN
10267,Full,NE-2014-1157072,NJ,39.020032,Ð74.947073,2014-05-06,2014-04-10,UNKNOWN,PUP/CALF
10269,Full,SE-2014-1157075,NC,35.0695,Ð76.04973,2014-05-20,2014-04-18,MALE,ADULT
10271,Full,SE-2014-1157078,NC,36.14424,Ð75.73377,2014-05-19,2014-04-25,MALE,PUP/CALF
10285,Full,NE-2014-1157441,VA,37.661241,Ð76.33576,2014-05-22,2014-04-14,UNKNOWN,UNKNOWN
10286,Full,NE-2014-1157442,VA,37.19227,Ð75.81973,2014-05-13,2014-04-18,UNKNOWN,UNKNOWN
10287,Full,NE-2014-1157443,VA,37.19254,Ð75.81931,2014-05-25,2014-04-16,MALE,UNKNOWN
10288,Full,NE-2014-1157444,VA,37.425683,Ð75.982,2014-05-26,2014-05-05,FEMALE,UNKNOWN
10289,Full,NE-2014-1157445,NY,40.5855,Ð73.5767,2014-05-26,2014-05-04,FEMALE,ADULT
10292,Full,NE-2013-1151412,NJ,39.636289,Ð74.182295,2013-08-17,2013-07-14,UNKNOWN,ADULT
10293,Full,NE-2013-1151413,NJ,39.943632,Ð74.069074,2013-08-17,2013-07-30,MALE,SUBADULT
10310,Full,SE-2013-1151572,GA,32.01992,Ð80.94417,2013-08-16,2013-07-19,FEMALE,ADULT
10312,Full,SE-2014-1155650,GA,30.92188,Ð81.40383,2014-02-06,2014-01-10,MALE,ADULT
10327,Full,SE-2013-1148652,SC,33.301047,Ð79.183376,2013-06-08,2013-05-09,UNKNOWN,PUP/CALF
10328,Full,NE-2013-1148658,MD,38.397406,Ð75.059928,2013-06-04,2013-05-14,FEMALE,PUP/CALF
10329,Full,NE-2013-1148659,DE,39.179229,Ð75.405478,2013-05-19,2013-04-14,MALE,PUP/CALF
10338,Full,SE-2014-1156840,NC,34.98162,Ð76.15105,2014-04-30,2014-04-03,MALE,ADULT
10344,Full,SE-2014-1156928,NC,35.44548,Ð76.81374,2014-05-11,2014-04-14,MALE,ADULT
10351,Full,NE-2014-1157084,NY,40.9662,Ð72.1305,2014-05-17,2014-04-25,MALE,ADULT
10367,Full,SE-2014-1156334,NC,34.69801,Ð76.57775,2014-04-07,2014-03-16,FEMALE,
10388,Full,SE-2013-1151573,GA,30.91121,Ð81.4035,2013-08-19,2013-07-25,MALE,SUBADULT
10389,Full,NE-2013-1151574,NJ,39.61563,Ð74.197858,2013-08-18,2013-07-14,UNKNOWN,PUP/CALF
10390,Full,NE-2013-1151575,NJ,39.854814,Ð74.084859,2013-08-18,2013-07-21,FEMALE,ADULT
10391,Full,SE-2013-1151577,GA,31.47138,Ð81.27393,2013-08-30,2013-07-28,UNKNOWN,PUP/CALF
10392,Full,NE-2013-1151578,NJ,40.400612,Ð73.975897,2013-08-18,2013-07-16,UNKNOWN,ADULT
10404,Full,NE-2013-1148660,NJ,38.931241,Ð74.957958,2013-05-24,2013-05-01,MALE,PUP/CALF
10405,Full,NE-2013-1148681,NJ,39.040461,Ð74.936339,2013-04-25,2013-03-29,MALE,ADULT
10406,Full,NE-2013-1148682,NJ,39.18998,Ð74.951636,2013-05-27,2013-05-06,MALE,PUP/CALF
10408,Full,NE-2013-1148684,DE,38.858683,Ð75.245399,2013-05-25,2013-04-28,MALE,SUBADULT
10411,Full,NE-2013-1148687,DE,38.902614,Ð75.292343,2013-06-06,2013-05-11,UNKNOWN,PUP/CALF
10412,Full,NE-2013-1150096,NJ,39.292,Ð74.407667,2013-08-02,2013-06-28,MALE,ADULT
10414,Full,NE-2013-1150098,NJ,38.989115,Ð74.959186,2013-08-02,2013-06-30,UNKNOWN,SUBADULT
10415,Full,NE-2013-1150099,NJ,40.158529,Ð74.019061,2013-07-29,2013-07-05,MALE,ADULT
10416,Full,NE-2013-1150100,NJ,39.775388,Ð74.113207,2013-07-28,2013-07-05,UNKNOWN,ADULT
10432,Full,NE-2013-1152930,DE,38.609024,Ð75.062821,2013-10-11,2013-09-10,UNKNOWN,ADULT
10433,Full,NE-2013-1152931,DE,38.517079,Ð75.052221,2013-08-17,2013-07-20,MALE,ADULT
10455,Full,SE-2014-1156350,SC,33.53238,Ð79.03097,2014-03-07,2014-02-09,MALE,SUBADULT
10456,Full,SE-2014-1156351,SC,32.131108,Ð80.771702,2014-03-17,2014-02-26,MALE,ADULT
10457,Full,SE-2014-1156352,SC,32.20974,Ð80.87494,2014-03-20,2014-02-23,FEMALE,SUBADULT
10475,Full,NE-2013-1151580,NJ,40.139339,Ð74.024951,2013-07-21,2013-07-06,MALE,ADULT
10476,Full,NE-2013-1151582,NJ,39.942222,Ð74.069696,2013-08-23,2013-08-06,MALE,SUBADULT
10477,Full,NE-2013-1151584,VA,38.02173,Ð75.24676,2013-09-20,2013-08-17,UNKNOWN,UNKNOWN
10478,Full,NE-2013-1151585,VA,38.00528,Ð75.26031,2013-09-20,2013-08-24,UNKNOWN,UNKNOWN
10480,Full,SE-2013-1152157,NC,33.9081,Ð78.31734,2013-11-03,2013-10-11,FEMALE,SUBADULT
10481,Full,SE-2013-1152198,NC,35.60793,Ð75.46529,2013-10-28,2013-10-06,MALE,YEARLING
10493,Full,NE-2013-1148688,DE,38.900953,Ð75.290304,2013-06-06,2013-05-04,UNKNOWN,YEARLING
10495,Full,NE-2013-1148690,DE,38.606777,Ð75.060267,2013-06-06,2013-04-30,UNKNOWN,YEARLING
10496,Full,NE-2013-1148691,DE,38.663611,Ð75.066944,2013-06-07,2013-05-12,MALE,PUP/CALF
10497,Full,SE-2013-1148692,NC,36.034149,Ð76.456379,2013-06-09,2013-05-11,MALE,ADULT
10501,Full,NE-2013-1150101,VA,37.79892,Ð76.30794,2013-08-17,2013-07-19,MALE,UNKNOWN
10502,Full,NE-2013-1150102,MD,38.067443,Ð75.213659,2013-08-21,2013-07-24,MALE,ADULT
10503,Full,NE-2013-1150103,VA,36.71593,Ð75.93214,2013-08-20,2013-07-14,UNKNOWN,UNKNOWN
10513,Full,NE-2014-1156988,VA,37.2397,Ð76.0168,2014-05-12,2014-04-21,MALE,UNKNOWN
10514,Full,NE-2014-1156989,VA,37.89172,Ð75.35681,2014-05-12,2014-04-17,MALE,UNKNOWN
10519,Full,SE-2014-1157008,NC,35.83122,Ð75.55653,2014-05-19,2014-04-21,MALE,ADULT
10520,Full,SE-2013-1152940,GA,31.89074,Ð80.95445,2013-11-18,2013-11-04,FEMALE,ADULT
10521,Full,NE-2013-1152941,NJ,38.930619,Ð74.912523,2013-10-27,2013-09-28,UNKNOWN,SUBADULT
10522,Full,NE-2013-1152942,NJ,39.169683,Ð74.678425,2013-10-31,2013-10-03,MALE,ADULT
10523,Full,NE-2013-1152943,NJ,39.24321,Ð74.615126,2013-11-06,2013-10-06,MALE,ADULT
10525,Full,SE-2013-1152945,GA,31.06661,Ð81.40369,2013-11-15,2013-10-21,FEMALE,YEARLING
10546,Full,SE-2014-1156353,SC,32.380277,Ð80.47833,2014-03-22,2014-03-01,UNKNOWN,
10547,Full,SE-2014-1156354,SC,32.11069,Ð80.810544,2014-03-29,2014-02-28,FEMALE,SUBADULT
10549,Full,SE-2014-1156356,NC,36.538029,Ð75.865458,2014-04-07,2014-03-15,FEMALE,SUBADULT
10550,Full,SE-2014-1156357,NC,34.674166,Ð77.37305,2014-04-08,2014-03-09,FEMALE,
